Date,Time (GMT),Wind Speed (m/s),Wind Dir (deg),Wind Gust (m/s),Air Temp (°C),Baro (mb),Water Level(m)
2022/4/14,20:00,4.5,238,5.4,14.9,1015.8,1.438
2022/4/14,21:00,3.7,242,4.7,15.3,1015.4,1.511
2022/4/14,22:00,4.3,246,5.4,15.4,1015.1,1.408
2022/4/14,23:00,3.6,262,4.7,15.7,1014.5,1.138
2022/4/15,0:00,2.6,291,4.1,16.2,1014.2,0.766
2022/4/15,1:00,1.9,290,2.4,16.3,1014,0.416
2022/4/15,2:00,2.9,284,3.9,15.5,1014.1,0.175
2022/4/15,3:00,2.3,291,3.7,14.8,1014.3,0.064
2022/4/15,4:00,0.8,261,1.4,14.9,1014.7,0.176
2022/4/15,5:00,2.5,261,3.2,14.9,1015.1,0.44
2022/4/15,6:00,1,114,2.1,14.6,1014.8,0.792
2022/4/15,7:00,2.2,130,2.9,14.4,1014.8,1.129
2022/4/15,8:00,2.4,120,3.5,13.6,1014.5,1.358
2022/4/15,9:00,2.2,125,3.2,13.5,1014.1,1.46
2022/4/15,10:00,2.5,118,3.3,13.3,1014.1,1.358
2022/4/15,11:00,3.4,125,4.4,13.3,1013.9,1.097
2022/4/15,12:00,5.4,91,6.2,12.6,1013.8,0.731
2022/4/15,13:00,5.3,99,6.1,12,1013.9,0.36
2022/4/15,14:00,4.2,97,4.8,12.6,1014.6,0.103
2022/4/15,15:00,2,116,3.7,14.4,1015,0.029
2022/4/15,16:00,1.2,244,2,15.1,1015.6,0.127
2022/4/15,17:00,2,270,2.4,15.2,1015.8,0.376
2022/4/15,18:00,1.4,294,2.4,15.9,1015.6,0.751
2022/4/15,19:00,2,277,2.7,15.9,1015.1,1.162
2022/4/15,20:00,2.8,283,3.6,16,1014.8,1.482
2022/4/15,21:00,2.6,297,3.9,16.7,1014.5,1.635
2022/4/15,22:00,3.4,277,4,16.4,1014,1.593
2022/4/15,23:00,3.8,293,4.3,16.7,1013.8,1.344
2022/4/16,0:00,4.2,286,5,16.6,1013.9,0.933
2022/4/16,1:00,3,296,4.4,16.7,1014,0.507
2022/4/16,2:00,1.4,312,2.4,16.2,1014,0.145
2022/4/16,3:00,1.1,296,1.7,15.7,1014.4,-0.06
2022/4/16,4:00,0.9,350,1.5,15.8,1015.2,-0.094
2022/4/16,5:00,2.2,335,2.8,15.8,1015.7,0.067
2022/4/16,6:00,2.4,290,3,15.6,1016.1,0.37
2022/4/16,7:00,1.5,283,2.2,15.7,1016.5,0.765
2022/4/16,8:00,2.2,301,2.9,15.2,1016.8,1.109
2022/4/16,9:00,2.5,259,2.8,15.3,1016.7,1.313
2022/4/16,10:00,1.6,239,2.3,15.2,1016.2,1.344
2022/4/16,11:00,2.2,204,2.7,15.1,1016.4,1.176
2022/4/16,12:00,1.8,257,2.3,15.1,1016.4,0.866
2022/4/16,13:00,4.1,257,4.6,14.8,1016.6,0.539
2022/4/16,14:00,3.4,256,4.1,14.7,1017.5,0.234
2022/4/16,15:00,3.4,278,4,14.2,1018.3,0.065
2022/4/16,16:00,2.8,268,3.5,14.6,1019,0.075
2022/4/16,17:00,3,256,4,15.1,1020.1,0.269
2022/4/16,18:00,2,230,2.7,15.5,1020.1,0.623
2022/4/16,19:00,3.5,321,4.5,15.6,1020.3,1.025
2022/4/16,20:00,3.8,314,4.5,15.7,1019.9,1.406
2022/4/16,21:00,3.8,297,4.8,15.9,1019.9,1.63
2022/4/16,22:00,5.5,303,6.5,15.9,1019.5,1.688
2022/4/16,23:00,4,304,5.6,16.3,1019.3,1.502
2022/4/17,0:00,4.8,308,6.2,16.4,1018.8,1.128
2022/4/17,1:00,5.1,311,6.7,15.9,1018.5,0.7
2022/4/17,2:00,4.6,316,6.2,15.8,1018.7,0.231
2022/4/17,3:00,5.4,330,6.5,15.5,1019.1,-0.115
2022/4/17,4:00,4.8,320,5.4,15.7,1020.1,-0.271
2022/4/17,5:00,5,310,6.7,15.6,1020.6,-0.222
2022/4/17,6:00,5.5,316,6.8,15.4,1020.6,-0.003
2022/4/17,7:00,4.6,318,5.8,15.3,1020.3,0.35
2022/4/17,8:00,3.2,329,4.9,14.9,1020,0.736
2022/4/17,9:00,2.9,337,3.8,15.2,1019.8,1.063
2022/4/17,10:00,3.3,349,4.5,15.2,1019.8,1.219
2022/4/17,11:00,3.6,331,4.5,15,1020.1,1.201
2022/4/17,12:00,3.2,332,3.7,15.1,1020.4,1.025
2022/4/17,13:00,5.6,315,6.6,14.6,1020.7,0.728
2022/4/17,14:00,5,343,5.8,14.3,1021.1,0.426
2022/4/17,15:00,4.3,358,5.7,14.4,1021.3,0.256
2022/4/17,16:00,3.7,354,4.9,14.5,1020.8,0.193
2022/4/17,17:00,2.6,318,3.2,15.3,1020.7,0.311
2022/4/17,18:00,2.8,304,3.5,15.4,1020.7,0.579
2022/4/17,19:00,3.2,301,3.8,15.7,1020,0.943
2022/4/17,20:00,4.2,335,5.4,15.5,1019,1.335
2022/4/17,21:00,5,321,6,15.2,1018.4,1.65
2022/4/17,22:00,5.5,314,6.4,15.4,1018,1.778
2022/4/17,23:00,4.8,330,6.1,15.2,1016.9,1.726
2022/4/18,0:00,5,339,5.4,15.3,1016.6,1.452
2022/4/18,1:00,5.3,345,6.2,15.4,1016.4,1.043
2022/4/18,2:00,4.8,353,5.4,15.2,1016.1,0.535
2022/4/18,3:00,4.7,329,5.6,15.3,1016.7,0.103
2022/4/18,4:00,4.5,344,5.5,15.1,1017.3,-0.202
2022/4/18,5:00,3.1,20,4,15.1,1017.1,-0.319
2022/4/18,6:00,1.5,42,2.3,14.7,1016.4,-0.221
2022/4/18,7:00,2.6,310,3.4,14.9,1017.2,0.025
2022/4/18,8:00,2.5,334,3.3,15,1017.1,0.396
2022/4/18,9:00,2.4,327,3.7,15.1,1016.8,0.751
2022/4/18,10:00,0.9,354,1.9,15.1,1016.7,1.019
2022/4/18,11:00,0.4,351,2.6,14.6,1016.5,1.138
2022/4/18,12:00,0.4,115,0.9,14.3,1016.3,1.101
2022/4/18,13:00,1.3,24,1.7,14.2,1016.4,0.893
2022/4/18,14:00,1.3,344,1.9,14.1,1016.4,0.663
2022/4/18,15:00,2.4,267,2.9,14,1017,0.455
2022/4/18,16:00,1.8,349,2.3,13.9,1016.9,0.321
2022/4/18,17:00,1.4,6,2.8,14,1016.8,0.34
2022/4/18,18:00,2.7,345,3.6,14.1,1017.1,0.536
2022/4/18,19:00,1.9,335,2.4,14.6,1016.8,0.838
2022/4/18,20:00,2.2,307,3.1,15.3,1016.9,1.201
2022/4/18,21:00,2.7,337,3.6,15.4,1016.5,1.536
2022/4/18,22:00,2.6,304,3.1,16.1,1015.9,1.767
2022/4/18,23:00,2.9,308,4.1,16.6,1015.4,1.821
2022/4/19,0:00,2.5,317,3.3,16.4,1014.8,1.674
2022/4/19,1:00,4.1,324,4.6,16.1,1015,1.339
2022/4/19,2:00,3.9,343,4.5,15.8,1014.6,0.912
2022/4/19,3:00,2.4,345,2.6,15.7,1014.9,0.432
2022/4/19,4:00,1.5,359,1.7,15.5,1015.1,0.04
2022/4/19,5:00,1.3,32,1.7,15.5,1015.1,-0.221
2022/4/19,6:00,0.5,170,0.7,15,1015.2,-0.291
2022/4/19,7:00,1.6,52,2.1,15.1,1015.1,-0.198
2022/4/19,8:00,0.2,56,0.9,14.7,1014.9,0.042
2022/4/19,9:00,0.5,196,0.6,14.2,1014.2,0.37
2022/4/19,10:00,0.4,63,0.4,14.5,1013.9,0.672
2022/4/19,11:00,0.8,50,1.1,14.5,1013.7,0.877
2022/4/19,12:00,0.9,49,1.1,14.4,1013.6,0.989
2022/4/19,13:00,0.9,54,1.3,14.4,1013.7,0.945
2022/4/19,14:00,1.4,83,2,14.1,1014,0.828
2022/4/19,15:00,0.7,191,1.1,15.7,1014.5,0.632
2022/4/19,16:00,1.1,323,1.3,16.2,1014.9,0.501
2022/4/19,17:00,1.1,313,1.3,16.7,1015.5,0.46
2022/4/19,18:00,1.1,291,1.7,17.1,1016,0.542
2022/4/19,19:00,2.2,261,2.5,16.3,1015.4,0.725
2022/4/19,20:00,3.6,267,5.5,16.3,1015.4,1.046
2022/4/19,21:00,3.5,261,4.4,16.1,1015.1,1.361
2022/4/19,22:00,3.8,266,5,15.9,1014.8,1.637
2022/4/19,23:00,2.6,298,3.5,16.1,1014.1,1.737
2022/4/20,0:00,2.6,271,3.4,16.2,1013.8,1.732
2022/4/20,1:00,3.3,265,4.1,15.8,1013.5,1.561
2022/4/20,2:00,2.8,320,3.5,15.9,1013.5,1.198
2022/4/20,3:00,2.2,240,2.5,15.6,1013.6,0.782
2022/4/20,4:00,1.7,202,1.9,15.6,1014,0.362
2022/4/20,5:00,2.2,268,2.5,15.7,1014.7,0.003
2022/4/20,6:00,2.5,257,3.2,15.5,1014.9,-0.206
2022/4/20,7:00,2.5,275,3,15.5,1015.3,-0.276
2022/4/20,8:00,2.8,242,3.3,15.3,1015.3,-0.19
2022/4/20,9:00,2.5,244,3.1,15.1,1015.5,0.006
2022/4/20,10:00,1.2,157,1.5,14.6,1015.2,0.275
2022/4/20,11:00,1.3,160,1.6,14.6,1015,0.526
2022/4/20,12:00,2.8,142,3.8,14.2,1014.8,0.74
2022/4/20,13:00,2,124,2.5,14.2,1014.8,0.832
2022/4/20,14:00,2.1,131,2.5,14.3,1015.5,0.851
2022/4/20,15:00,1.2,184,2.1,15.4,1015.9,0.78
2022/4/20,16:00,3,227,3.3,15.6,1016.3,0.661
2022/4/20,17:00,3.5,233,4.7,15.4,1016.7,0.583
2022/4/20,18:00,4.9,240,5.4,15.7,1016.8,0.582
2022/4/20,19:00,6,242,6.3,15.7,1016.7,0.686
2022/4/20,20:00,4.3,231,4.8,15.7,1016.6,0.88
2022/4/20,21:00,3.4,265,3.7,16.1,1017,1.101
2022/4/20,22:00,4.1,310,4.8,16,1016.6,1.349
2022/4/20,23:00,4.1,287,4.9,16,1016,1.542
2022/4/21,0:00,3.2,290,4.9,16.1,1016,1.627
2022/4/21,1:00,3.3,299,4.1,15.7,1016.2,1.596
2022/4/21,2:00,3.1,305,4,15.2,1016.1,1.41
2022/4/21,3:00,2.9,312,3.3,14.7,1016.3,1.132
2022/4/21,4:00,3.8,326,4.6,14.8,1017,0.759
2022/4/21,5:00,3.7,332,4.6,14.6,1017.2,0.41
2022/4/21,6:00,2.5,339,3.2,14.6,1017,0.087
2022/4/21,7:00,2.2,345,3.5,14.7,1016.8,-0.134
2022/4/21,8:00,2.1,77,2.4,14.1,1016.5,-0.213
2022/4/21,9:00,2,40,2.5,14.1,1016.3,-0.161
2022/4/21,10:00,1.4,65,3,13.8,1015.9,-0.005
2022/4/21,11:00,2.5,41,2.9,13.8,1015.9,0.211
2022/4/21,12:00,1.9,29,2.7,13.5,1015.8,0.418
2022/4/21,13:00,2.2,27,2.4,13.4,1016,0.639
2022/4/21,14:00,2.5,38,2.9,13.6,1016.4,0.755
2022/4/21,15:00,2.5,349,3.1,13.9,1017.3,0.835
2022/4/21,16:00,2.6,345,2.9,13.9,1017.3,0.79
2022/4/21,17:00,2.5,305,3,14.6,1017.6,0.765
2022/4/21,18:00,0.9,327,1.6,15.5,1017.3,0.717
2022/4/21,19:00,2.3,308,3.6,15.3,1017.5,0.734
2022/4/21,20:00,2.6,298,3.8,15.5,1016.9,0.812
2022/4/21,21:00,4.3,297,5.1,15.7,1016.4,0.946
2022/4/21,22:00,4.1,286,5.3,15.9,1016.5,1.117
2022/4/21,23:00,5.9,309,6.7,15.8,1016.3,1.274
2022/4/22,0:00,5,308,5.8,15.7,1016,1.419
2022/4/22,1:00,3.8,311,4.6,15.8,1015.8,1.472
2022/4/22,2:00,4.2,310,4.7,15.4,1015.8,1.466
2022/4/22,3:00,3.5,327,4.5,15.3,1015.9,1.346
2022/4/22,4:00,3.3,320,4.1,15.4,1016.2,1.086
2022/4/22,5:00,0.9,288,1.4,15.3,1016.2,0.816
2022/4/22,6:00,2.8,297,3.5,15.2,1016.1,0.495
2022/4/22,7:00,2.6,281,3.3,15.4,1016.1,0.211
2022/4/22,8:00,3.7,243,4.2,15.5,1015.9,-0.006
2022/4/22,9:00,3.9,237,4.8,15.6,1015.3,-0.182
2022/4/22,10:00,5.9,253,7.1,15.7,1015,-0.152
2022/4/22,11:00,6.4,255,8.7,15.4,1015.1,-0.092
2022/4/22,12:00,6.8,286,8.4,15,1015.2,0.144
2022/4/22,13:00,6,273,7,14.6,1015.3,0.372
2022/4/22,14:00,7.1,298,9.2,15,1016,0.549
2022/4/22,15:00,5.2,297,6.9,15.3,1016.5,0.738
2022/4/22,16:00,6.6,293,7.2,14.9,1017,0.844
2022/4/22,17:00,5,296,6.5,15.1,1017.8,0.904
2022/4/22,18:00,5.9,296,7.9,15,1018.3,0.834
2022/4/22,19:00,5.3,307,6.9,14.9,1018.4,0.815
2022/4/22,20:00,6.6,294,7.8,15.1,1018.2,0.8
2022/4/22,21:00,5.6,296,7.8,15.4,1018.1,0.814
2022/4/22,22:00,7.4,293,8.6,15.2,1017.7,0.849
2022/4/22,23:00,8.2,292,9.5,14.9,1017.6,0.951
2022/4/23,0:00,6.1,297,7.6,15.1,1017.7,1.086
2022/4/23,1:00,6.7,303,8.3,14.7,1017.7,1.194
2022/4/23,2:00,6.6,320,7.3,14.4,1017.7,1.293
2022/4/23,3:00,4.4,315,4.9,14.5,1017.9,1.365
2022/4/23,4:00,3.3,327,3.9,14.4,1018.3,1.298
2022/4/23,5:00,0.6,6,1,14,1018.6,1.129
2022/4/23,6:00,0.5,158,1.1,13.7,1018.5,0.871
2022/4/23,7:00,1.4,132,1.7,13.5,1018.6,0.574
2022/4/23,8:00,1.7,110,2.6,12.9,1018.6,0.286
2022/4/23,9:00,2.3,104,2.9,12.7,1018.2,-0.017
2022/4/23,10:00,3,103,3.7,12.3,1018,-0.189
2022/4/23,11:00,3.5,95,4.5,12.1,1017.8,-0.222
2022/4/23,12:00,3.7,93,4.5,12.1,1017.8,-0.138
2022/4/23,13:00,3.7,99,4.2,12.2,1017.7,0.045
2022/4/23,14:00,2.8,84,3.7,12.7,1018,0.321
2022/4/23,15:00,2,77,3.4,14.2,1018.2,0.59
2022/4/23,16:00,2.2,338,2.4,14.6,1018.1,0.821
2022/4/23,17:00,2.5,324,3.1,14.5,1018.2,0.935
2022/4/23,18:00,3.1,318,3.6,14.2,1018,1.032
2022/4/23,19:00,2.8,322,3.6,14.5,1017.7,1.013
2022/4/23,20:00,4.1,327,5,14.8,1017,0.968
2022/4/23,21:00,3.5,325,4.3,15.1,1016.5,0.856
2022/4/23,22:00,4.4,324,5.1,15.2,1015.6,0.781
2022/4/23,23:00,4.1,320,5,15.5,1015,0.753
2022/4/24,0:00,4.1,331,4.9,15.6,1014.8,0.816
2022/4/24,1:00,3.7,357,4.3,15.7,1014.4,0.923
2022/4/24,2:00,2.7,10,3.5,15.5,1014.2,1.072
2022/4/24,3:00,3,20,3.4,15.5,1014.5,1.22
2022/4/24,4:00,2.6,30,3.4,15.6,1014.9,1.322
2022/4/24,5:00,1.7,41,2.2,15.8,1015.1,1.322
2022/4/24,6:00,1.2,139,1.4,14.9,1015.2,1.215
2022/4/24,7:00,1,173,1.2,15.2,1014.9,0.978
2022/4/24,8:00,1,128,1.2,14.8,1014.8,0.664
2022/4/24,9:00,1.1,133,1.4,14.2,1014.4,0.358
2022/4/24,10:00,1.5,202,3,14,1013.9,0.076
2022/4/24,11:00,2.4,156,3.1,14.4,1013.7,-0.119
2022/4/24,12:00,0.5,152,1.9,13.9,1013.7,-0.159
2022/4/24,13:00,0.8,354,0.9,14.1,1013.8,-0.07
2022/4/24,14:00,0.3,145,0.7,15,1014.3,0.132
2022/4/24,15:00,0.1,154,0.8,18,1015,0.396
2022/4/24,16:00,0.3,340,1,17.9,1015.3,0.697
2022/4/24,17:00,0.9,5,1.1,15.9,1015.4,0.964
2022/4/24,18:00,1.4,10,1.8,16.1,1015.9,1.141
2022/4/24,19:00,1.3,349,1.6,16.2,1015.9,1.173
2022/4/24,20:00,0,2,0.5,20.2,1015.4,1.089
2022/4/24,21:00,0.6,266,0.9,20.8,1014.7,0.981
2022/4/24,22:00,0.6,43,0.9,20.8,1014.3,0.805
2022/4/24,23:00,2.2,7,2.6,18.4,1013.9,0.68
2022/4/25,0:00,1.7,9,2.9,18.9,1013.7,0.625
2022/4/25,1:00,3.7,9,4.1,18.2,1013.6,0.64
2022/4/25,2:00,3.3,11,4.3,19.2,1013.9,0.766
2022/4/25,3:00,4.7,19,5,19.3,1014.6,0.961
2022/4/25,4:00,0.3,109,0.8,18.2,1015.4,1.156
2022/4/25,5:00,0.1,359,0.8,18.6,1015.5,1.297
2022/4/25,6:00,0.2,22,0.7,17.9,1015.2,1.369
2022/4/25,7:00,0.6,62,0.7,16.7,1014.9,1.266
2022/4/25,8:00,1.2,226,2.2,18.6,1014.4,1.036
2022/4/25,9:00,0.2,205,0.6,18,1014,0.728
2022/4/25,10:00,0.6,69,1,17.7,1013.6,0.396
2022/4/25,11:00,1,93,1.1,17.7,1013.7,0.082
2022/4/25,12:00,0.6,11,1.5,16.5,1013.7,-0.119
2022/4/25,13:00,0,147,0,14.8,1014.1,-0.133
2022/4/25,14:00,0.5,153,1.8,16.8,1014.5,-0.004
2022/4/25,15:00,1.2,18,1.5,16.4,1014.8,0.233
2022/4/25,16:00,1.4,18,1.9,16,1015,0.573
2022/4/25,17:00,0.5,347,0.6,18.4,1015.1,0.915
2022/4/25,18:00,0.8,354,0.9,19.1,1015,1.171
2022/4/25,19:00,1.2,16,1.5,20.1,1014.6,1.305
2022/4/25,20:00,1.4,359,1.7,19.9,1014.2,1.301
2022/4/25,21:00,1.6,20,2.6,18.5,1013.7,1.143
2022/4/25,22:00,3.7,17,4.1,17.6,1012.9,0.928
2022/4/25,23:00,3.4,13,4.2,17.8,1012.6,0.704
2022/4/26,0:00,3.5,4,3.9,18.4,1012.5,0.497
2022/4/26,1:00,4.8,10,5.6,20.1,1012.2,0.419
2022/4/26,2:00,1.6,344,2.3,19.8,1012.5,0.476
2022/4/26,3:00,2.2,16,2.4,18,1013,0.638
2022/4/26,4:00,0.5,154,0.8,17.6,1013.5,0.893
2022/4/26,5:00,0.7,155,0.9,18.3,1013.7,1.138
2022/4/26,6:00,1.1,11,1.3,16.5,1013.5,1.356
2022/4/26,7:00,0,62,0,14.9,1013.5,1.376
2022/4/26,8:00,0.4,140,0.7,14.8,1013.5,1.284
2022/4/26,9:00,1.5,23,1.6,15.7,1013.1,1.028
2022/4/26,10:00,0.4,125,0.7,15.8,1012.8,0.677
2022/4/26,11:00,0.5,93,0.6,15.2,1012.6,0.353
2022/4/26,12:00,0.4,48,0.6,14.6,1012.4,0.066
2022/4/26,13:00,0.8,105,1.2,14.5,1012.3,-0.073
2022/4/26,14:00,0,5,0,16,1012.7,-0.065
2022/4/26,15:00,0.6,36,0.7,15.6,1012.9,0.133
2022/4/26,16:00,0.8,309,1,16.7,1013.3,0.44
2022/4/26,17:00,0.7,278,1.3,16.7,1013.6,0.819
2022/4/26,18:00,0.6,350,0.8,14.8,1013.7,1.145
2022/4/26,19:00,1,348,1.4,14.6,1013.4,1.378
2022/4/26,20:00,1.4,5,1.8,14.7,1013,1.482
2022/4/26,21:00,1.9,254,2.3,16.6,1012.8,1.342
2022/4/26,22:00,1.8,254,2.1,17.9,1012.4,1.105
2022/4/26,23:00,0.9,359,1.5,16.4,1012.1,0.788
2022/4/27,0:00,3.5,245,4.1,16.7,1011.8,0.485
2022/4/27,1:00,4,243,4.8,16.3,1012,0.291
2022/4/27,2:00,4.6,226,5.1,16.1,1011.9,0.223
2022/4/27,3:00,3.2,188,4,15.7,1011.8,0.307
2022/4/27,4:00,4.8,203,5.9,15.5,1012.8,0.538
2022/4/27,5:00,2.7,189,4.9,15.3,1013.2,0.842
2022/4/27,6:00,2.8,191,3.8,15.3,1013.7,1.139
2022/4/27,7:00,2.1,133,3.9,15.4,1013.3,1.329
2022/4/27,8:00,3.5,165,4.9,15.2,1013.1,1.369
2022/4/27,9:00,4.1,210,5.8,14.9,1012.9,1.216
2022/4/27,10:00,4.9,188,6.2,14.5,1013,0.958
2022/4/27,11:00,0.8,134,1.7,14.4,1013.1,0.637
2022/4/27,12:00,2.7,137,4.8,14.8,1013.1,0.266
2022/4/27,13:00,3.2,144,3.9,14.7,1013.3,0.026
2022/4/27,14:00,2.4,120,3.5,14.8,1014,-0.019
2022/4/27,15:00,3.2,175,4.4,15.4,1014.7,0.048
2022/4/27,16:00,4.9,196,5.9,15.5,1015.2,0.324
2022/4/27,17:00,3.5,183,5.2,16.3,1015.3,0.674
2022/4/27,18:00,6.1,226,8.1,15,1015.6,1.071
2022/4/27,19:00,5.1,222,7.5,15.4,1015.5,1.373
2022/4/27,20:00,7.6,220,8.4,15.3,1015.1,1.545
2022/4/27,21:00,6,235,7,14.5,1015.1,1.501
2022/4/27,22:00,5,233,5.5,14.3,1015,1.299
2022/4/27,23:00,5.5,237,6.4,14.3,1014.7,0.941
2022/4/28,0:00,4.3,228,5.4,14.5,1014.2,0.597
2022/4/28,1:00,5.4,204,6.7,14.2,1014.1,0.285
2022/4/28,2:00,3.4,202,5.7,14.1,1014.3,0.091
2022/4/28,3:00,3.8,209,5,13.9,1014.6,0.083
2022/4/28,4:00,3,207,4,13.8,1015,0.234
2022/4/28,5:00,3.9,154,5.1,14.1,1015.4,0.528
2022/4/28,6:00,3.1,159,4.4,14.2,1015,0.86
2022/4/28,7:00,3.2,171,4.1,14.1,1015.3,1.136
2022/4/28,8:00,2.9,152,3.6,14.1,1015.2,1.311
2022/4/28,9:00,4,118,4.9,14.1,1014.5,1.292
2022/4/28,10:00,4.3,150,4.9,14.2,1014.5,1.128
2022/4/28,11:00,3.2,157,4.1,14.3,1014.3,0.865
2022/4/28,12:00,3.5,150,4,14.5,1014.4,0.501
2022/4/28,13:00,2.7,137,4.4,14.5,1014.4,0.204
2022/4/28,14:00,5.8,174,7.2,14.3,1014.7,0.083
2022/4/28,15:00,2.7,241,2.9,14.2,1015.6,0.102
2022/4/28,16:00,2.7,279,3.3,14.2,1016.1,0.243
2022/4/28,17:00,1.4,259,1.6,15.2,1016.5,0.578
2022/4/28,18:00,3.8,250,4.2,14.3,1016.6,0.955
2022/4/28,19:00,4.3,247,5,14.5,1016.2,1.308
2022/4/28,20:00,5.3,238,6.5,14.6,1016.3,1.58
2022/4/28,21:00,3.3,265,3.9,14.9,1015.9,1.608
2022/4/28,22:00,2.8,257,3.1,15.3,1015.3,1.473
2022/4/28,23:00,1.6,285,2.9,16,1014.8,1.139
2022/4/29,0:00,3,286,3.4,15.6,1014.5,0.725
2022/4/29,1:00,2.8,273,3.2,15.1,1014.3,0.367
2022/4/29,2:00,2.8,240,3.3,14.7,1014.4,0.078
2022/4/29,3:00,2.1,255,2.5,15,1014.6,-0.067
2022/4/29,4:00,0.1,329,1.5,14.8,1015.5,0.026
2022/4/29,5:00,1.4,250,1.9,14.8,1015.7,0.198
2022/4/29,6:00,1.4,198,2.3,14.7,1015.5,0.554
2022/4/29,7:00,1.7,177,2.5,14.8,1015.5,0.851
2022/4/29,8:00,1.8,137,2.2,14,1015.3,1.121
2022/4/29,9:00,1.5,129,2.8,14.2,1015.2,1.258
2022/4/29,10:00,2.9,127,3.5,14.2,1014.8,1.173
2022/4/29,11:00,2.3,140,2.9,13.6,1014.9,1.053
2022/4/29,12:00,3.1,112,3.8,13.3,1014.7,0.701
2022/4/29,13:00,2,145,3.1,13.1,1014.9,0.463
2022/4/29,14:00,1.4,133,3.6,14.1,1015.5,0.253
2022/4/29,15:00,1.7,115,3.1,15.3,1015.8,0.219
2022/4/29,16:00,1.7,200,2.4,16,1015.8,0.277
2022/4/29,17:00,4.2,242,4.8,14.7,1015.8,0.549
2022/4/29,18:00,4.2,243,4.6,14.6,1015.9,0.917
2022/4/29,19:00,4,263,4.5,15,1015.8,1.261
2022/4/29,20:00,3.9,270,4.3,15.2,1015.5,1.549
2022/4/29,21:00,3.2,309,3.9,15.7,1014.9,1.675
2022/4/29,22:00,2.9,311,3.4,15.8,1014.2,1.627
2022/4/29,23:00,2.9,321,3.5,15.6,1013.4,1.357
2022/4/30,0:00,3.4,340,4.3,15.6,1013,0.968
2022/4/30,1:00,3.5,341,4,15.8,1012.7,0.569
2022/4/30,2:00,2.3,321,2.8,15.8,1013,0.195
2022/4/30,3:00,2.4,341,2.8,15.7,1013.6,-0.068
2022/4/30,4:00,2,6,2.3,15.7,1014.1,-0.1
2022/4/30,5:00,0.9,42,1,15.4,1014.5,0.014
2022/4/30,6:00,1.3,169,1.8,15,1014.7,0.268
2022/4/30,7:00,1.2,158,1.4,14.8,1014.6,0.599
2022/4/30,8:00,0.9,145,1.9,14.5,1014.3,0.935
2022/4/30,9:00,0.3,191,1.1,14.3,1013.6,1.149
2022/4/30,10:00,1.1,58,1.3,14.5,1013.4,1.224
2022/4/30,11:00,0.5,67,0.5,13.9,1013.2,1.134
2022/4/30,12:00,0,98,0,13.6,1012.9,0.972
2022/4/30,13:00,0.5,207,0.8,13.4,1012.6,0.688
2022/4/30,14:00,1.2,161,1.3,14.1,1012.9,0.483
2022/4/30,15:00,0,54,0,17.8,1012.9,0.37
2022/4/30,16:00,0.5,339,1,16.1,1013,0.403
2022/4/30,17:00,1.6,271,2,15.9,1013.2,0.584
2022/4/30,18:00,1.4,311,1.9,16.1,1013.3,0.869
2022/4/30,19:00,1.9,258,2.5,16.1,1013.1,1.24
2022/4/30,20:00,3.4,256,4.4,16.1,1012.7,1.549
2022/4/30,21:00,3.6,266,4.1,16.3,1012.5,1.708
2022/4/30,22:00,2.4,251,2.7,16.5,1011.7,1.753
2022/4/30,23:00,3.7,256,4.2,16.4,1010.9,1.564
2022/5/1,0:00,2.4,244,3,16.6,1010.8,1.242
2022/5/1,1:00,1.2,287,2,17.4,1010.8,0.82
2022/5/1,2:00,1.1,238,1.4,16.6,1010.7,0.41
2022/5/1,3:00,1.4,250,1.6,16.1,1010.9,0.083
2022/5/1,4:00,1,186,1.2,15.9,1011,-0.085
2022/5/1,5:00,2.1,164,2.4,15.4,1010.8,-0.072
2022/5/1,6:00,1.3,154,2.2,15.1,1010.8,0.107
2022/5/1,7:00,0.9,197,1.5,15.3,1010.2,0.367
2022/5/1,8:00,1.5,168,2,14.8,1009.8,0.677
2022/5/1,9:00,1.7,133,2.1,14.9,1009.8,0.95
2022/5/1,10:00,1.9,147,2.6,15.3,1009.4,1.12
2022/5/1,11:00,1.6,129,3.2,15.2,1009.1,1.153
2022/5/1,12:00,2,130,4.3,15.2,1008.8,1.026
2022/5/1,13:00,2.8,172,3.3,15.1,1008.8,0.873
2022/5/1,14:00,4.3,168,5.5,14.9,1009.6,0.638
2022/5/1,15:00,4,172,6,15.1,1010,0.547
2022/5/1,16:00,7.3,174,9.3,15.4,1010.2,0.502
2022/5/1,17:00,4.5,159,6.7,16.4,1010.6,0.61
2022/5/1,18:00,6.2,174,8.7,16.9,1011,0.846
2022/5/1,19:00,8.7,190,10,16.6,1010.9,1.154
2022/5/1,20:00,7.1,215,8.8,15.8,1011.1,1.425
2022/5/1,21:00,7.4,200,9.5,15.8,1011.1,1.65
2022/5/1,22:00,6.2,200,7.5,15.8,1011,1.716
2022/5/1,23:00,6.1,199,7,15.7,1010.6,1.647
2022/5/2,0:00,5,202,5.8,15.8,1010.9,1.366
2022/5/2,1:00,4.6,193,5.6,15.7,1010.9,0.992
2022/5/2,2:00,4.3,190,5.6,15.5,1011.2,0.595
2022/5/2,3:00,4.4,169,5.6,15.2,1011.6,0.21
2022/5/2,4:00,5.2,200,6.5,14.9,1012.8,-0.044
2022/5/2,5:00,4.9,172,7.3,14.7,1013.3,-0.127
